k,type,score,label
2,Kmeans,0.366778,1
2,Kmeans,0.255923,1
2,Kmeans,0.315387,1
2,Kmeans,0.092685,1
2,Kmeans,0.309498,0
2,Kmeans,0.367113,1
2,Kmeans,0.071195,0
2,Kmeans,0.094108,0
2,Kmeans,0.176829,1
2,Kmeans,0.045532,0
2,Kmeans,0.310921,0
2,Kmeans,0.313946,1
2,Kmeans,0.244415,0
2,Kmeans,0.296366,1
2,Kmeans,0.173673,1
2,Kmeans,0.233936,0
2,Kmeans,0.372614,1
2,Kmeans,0.19546,0
2,Kmeans,0.133667,0
2,Kmeans,0.180876,1
2,Kmeans,0.10315,1
2,Kmeans,0.076351,0
2,Kmeans,0.02997,0
2,Kmeans,0.134258,1
2,Kmeans,0.021708,0
2,Kmeans,0.235445,0
2,Kmeans,0.295467,1
2,Kmeans,0.094547,0
2,Kmeans,0.327036,1
2,Kmeans,0.025569,0
2,Kmeans,0.326424,1
2,Kmeans,0.295293,1
2,Kmeans,0.091187,0
2,Kmeans,0.235954,0
2,Kmeans,0.290363,1
2,Kmeans,0.016883,0
2,Kmeans,-0.029107,0
2,Kmeans,0.092685,1
2,Kmeans,0.295002,1
2,Kmeans,0.294929,1
2,Kmeans,-0.011219,0
2,Kmeans,0.033712,1
2,Kmeans,0.11482,0
2,Kmeans,0.073707,0
2,Kmeans,0.198599,0
2,Kmeans,0.338366,1
2,Kmeans,0.117978,1
2,Kmeans,0.085704,0
2,Kmeans,0.14537,0
2,Kmeans,0.227461,0
2,Kmeans,0.163784,0
2,Kmeans,0.137672,1
2,Kmeans,-0.025003,0
2,Kmeans,0.125214,1
2,Kmeans,0.070689,1
2,Kmeans,0.037584,0
2,Kmeans,0.080995,0
2,Kmeans,0.115073,1
2,Kmeans,0.332473,1
2,Kmeans,0.102061,1
2,Kmeans,0.39336,1
2,Kmeans,0.176962,1
2,Kmeans,0.114831,0
2,Kmeans,0.122738,0
2,Kmeans,0.165386,0
2,Kmeans,0.098373,0
2,Kmeans,0.35787,1
2,Kmeans,0.220394,0
2,Kmeans,-0.023504,0
2,Kmeans,0.104773,0
2,Kmeans,0.201428,1
2,Kmeans,0.096123,0
2,Kmeans,0.304708,1
2,Kmeans,0.157823,1
2,Kmeans,0.129985,1
2,Kmeans,0.316581,1
2,Kmeans,0.010907,0
2,Kmeans,0.16103,1
2,Kmeans,0.023232,1
2,Kmeans,0.348055,1
2,Kmeans,0.321866,1
2,Kmeans,0.215073,0
2,Kmeans,0.022501,1
2,Kmeans,0.072473,1
2,Kmeans,0.369293,1
2,Kmeans,0.179069,0
2,Kmeans,-0.017263,0
2,Kmeans,0.183517,0
2,Kmeans,0.239677,1
2,Kmeans,0.30651,1
2,Kmeans,0.367456,1
2,Kmeans,0.337584,1
2,Kmeans,-0.036249,0
2,Kmeans,0.355234,1
2,Kmeans,0.141372,0
2,Kmeans,0.354892,1
2,Kmeans,0.133114,0
2,Kmeans,0.065508,1
2,Kmeans,0.174242,0
2,Kmeans,0.156917,1
2,Kmeans,0.200759,0
2,Kmeans,0.36002,1
2,Kmeans,0.132263,1
2,Kmeans,0.322022,1
2,Kmeans,0.201526,0
2,Kmeans,0.041319,1
2,Kmeans,0.095915,1
2,Kmeans,0.158735,1
2,Kmeans,0.31792,1
2,Kmeans,0.08677,0
2,Kmeans,0.272599,1
2,Kmeans,0.165294,0
2,Kmeans,0.215916,0
2,Kmeans,0.349063,1
2,Kmeans,0.164694,0
2,Kmeans,0.147304,0
2,Kmeans,0.149779,0
2,Kmeans,0.118589,1
2,Kmeans,0.140477,1
2,Kmeans,0.165643,1
2,Kmeans,0.150008,0
2,Kmeans,0.171328,0
2,Kmeans,0.157573,0
2,Kmeans,0.188652,1
2,Kmeans,0.179752,0
2,Kmeans,0.149825,0
2,Kmeans,0.075016,0
2,Kmeans,0.181381,1
2,Kmeans,0.305229,1
2,Kmeans,0.139063,0
2,Kmeans,0.22877,0
2,Kmeans,0.127647,0
2,Kmeans,0.132956,1
2,Kmeans,0.095398,1
2,Kmeans,0.273068,0
2,Kmeans,0.091912,1
2,Kmeans,0.01558,0
2,Kmeans,0.037082,0
2,Kmeans,0.079805,0
2,Kmeans,0.314616,0
2,Kmeans,0.273441,0
2,Kmeans,0.362982,1
2,Kmeans,-0.031302,0
2,Kmeans,0.082122,1
2,Kmeans,0.171717,0
2,Kmeans,0.395009,1
2,Kmeans,0.198301,0
2,Kmeans,0.180029,0
2,Kmeans,0.374516,1
2,Kmeans,0.258409,1
2,Kmeans,0.289708,1
2,Kmeans,0.171491,0
2,Kmeans,0.368206,1
2,Kmeans,0.1135,1
2,Kmeans,0.081658,0
2,Kmeans,0.125283,0
2,Kmeans,0.361732,1
2,Kmeans,0.268552,1
2,Kmeans,0.346774,1
2,Kmeans,0.145078,1
2,Kmeans,0.077385,0
2,Kmeans,0.346514,1
2,Kmeans,0.132591,0
2,Kmeans,0.208596,0
2,Kmeans,0.038131,0
2,Kmeans,0.117174,0
2,Kmeans,0.120735,0
2,Kmeans,0.322274,1
2,Kmeans,0.329406,1
2,Kmeans,0.26951,1
2,Kmeans,0.290795,1
2,Kmeans,-0.002162,0
2,Kmeans,0.350531,1
2,Kmeans,0.115147,0
2,Kmeans,0.376702,1
2,Kmeans,0.239624,1
2,Kmeans,0.328916,1
2,Kmeans,-0.016585,0
2,Kmeans,0.158984,0
2,Kmeans,0.346811,1
2,Kmeans,0.286291,0
2,Kmeans,0.059688,0
2,Kmeans,0.286152,0
2,Kmeans,0.092212,1
2,Kmeans,0.229784,0
2,Kmeans,0.305519,1
2,Kmeans,0.285834,0
2,Kmeans,0.372778,1
2,Kmeans,0.093688,1
2,Kmeans,0.082521,0
2,Kmeans,0.070357,1
2,Kmeans,0.28888,0
2,Kmeans,0.110801,1
2,Kmeans,0.00153,0
2,Kmeans,0.374185,1
2,Kmeans,0.28931,1
2,Kmeans,0.119989,0
2,Kmeans,0.264691,1
2,Kmeans,0.277191,1
2,Kmeans,0.059455,0
2,Kmeans,0.3116,1
2,Kmeans,-0.050437,0
2,Kmeans,0.277412,1
2,Kmeans,0.087656,0
2,Kmeans,0.077253,0
2,Kmeans,0.104576,1
2,Kmeans,0.141117,0
2,Kmeans,0.165234,1
2,Kmeans,0.30392,1
2,Kmeans,0.137261,0
2,Kmeans,0.185537,0
2,Kmeans,0.28556,1
2,Kmeans,-0.031053,0
2,Kmeans,0.289851,1
2,Kmeans,0.160413,0
2,Kmeans,0.028188,0
2,Kmeans,0.143177,0
2,Kmeans,0.372653,1
2,Kmeans,0.1699,1
2,Kmeans,0.203613,1
2,Kmeans,0.194957,1
2,Kmeans,0.296784,1
2,Kmeans,0.168638,0
2,Kmeans,0.156545,0
2,Kmeans,-0.015413,0
2,Kmeans,0.16748,1
2,Kmeans,0.067255,0
2,Kmeans,0.233139,1
2,Kmeans,0.347052,1
2,Kmeans,0.39883,1
2,Kmeans,0.338429,1
2,Kmeans,0.174987,0
2,Kmeans,0.036471,0
2,Kmeans,0.168552,0
2,Kmeans,0.101749,1
2,Kmeans,0.113538,0
2,Kmeans,0.168638,0
2,Kmeans,0.21196,0
2,Kmeans,0.302975,1
2,Kmeans,-0.016084,0
2,Kmeans,0.114403,1
2,Kmeans,0.328185,1
2,Kmeans,0.075016,0
2,Kmeans,-0.014345,0
2,Kmeans,0.368997,1
2,Kmeans,0.220389,0
2,Kmeans,0.284843,1
2,Kmeans,0.278636,1
2,Kmeans,0.180053,1
2,Kmeans,0.291273,1
2,Kmeans,0.031817,0
2,Kmeans,0.259136,0
2,Kmeans,0.113656,1
2,Kmeans,0.35799,1
2,Kmeans,0.120163,1
2,Kmeans,0.139856,1
2,Kmeans,0.159738,1
2,Kmeans,0.117393,1
2,Kmeans,0.251701,0
2,Kmeans,0.110862,0
2,Kmeans,0.142258,1
2,Kmeans,0.336852,1
2,Kmeans,0.241991,1
2,Kmeans,0.23565,0
2,Kmeans,0.355504,1
2,Kmeans,-0.022047,0
2,Kmeans,0.298283,1
2,Kmeans,0.101367,1
2,Kmeans,0.094026,0
2,Kmeans,0.143872,1
2,Kmeans,-0.022565,0
2,Kmeans,0.182894,1
2,Kmeans,0.034265,0
2,Kmeans,0.340371,1
2,Kmeans,0.077402,0
2,Kmeans,0.208121,0
2,Kmeans,0.252623,1
2,Kmeans,0.074978,0
2,Kmeans,0.162339,0
2,Kmeans,0.21032,1
2,Kmeans,0.15296,0
2,Kmeans,0.321618,1
2,Kmeans,0.246462,0
2,Kmeans,0.176374,0
2,Kmeans,0.164711,1
2,Kmeans,0.029693,0
2,Kmeans,0.274881,1
2,Kmeans,0.132315,0
2,Kmeans,0.160235,1
2,Kmeans,0.036175,0
2,Kmeans,0.188087,0
2,Kmeans,0.364255,1
2,Kmeans,0.302501,1
2,Kmeans,0.0838,0
2,Kmeans,0.064052,0
2,Kmeans,0.306758,1
2,Kmeans,0.070367,0
2,Kmeans,0.368206,1
2,Kmeans,0.274994,1
2,Kmeans,0.397758,1
2,Kmeans,0.303001,1
2,Kmeans,0.261707,0
2,Kmeans,0.15304,0
2,Kmeans,-0.025393,0
2,Kmeans,0.308631,1
2,Kmeans,0.28725,1
2,Kmeans,-0.026272,0
2,Kmeans,0.174884,1
2,Kmeans,-0.026911,0
2,Kmeans,0.282364,1
2,Kmeans,-0.002057,0
2,Kmeans,0.297446,1
2,Kmeans,0.163632,0
2,Kmeans,0.186041,0
2,Kmeans,0.18463,1
2,Kmeans,0.389458,1
2,Kmeans,0.348435,1
2,Kmeans,0.01725,1
2,Kmeans,0.221872,1
2,Kmeans,0.169779,1
2,Kmeans,0.112856,0
2,Kmeans,0.369953,1
2,Kmeans,0.369697,1
2,Kmeans,0.023276,0
2,Kmeans,-0.011527,0
2,Kmeans,0.154086,0
2,Kmeans,0.122191,1
2,Kmeans,0.301717,0
2,Kmeans,0.259755,1
2,Kmeans,0.152924,0
2,Kmeans,0.111333,1
2,Kmeans,0.160266,0
2,Kmeans,0.255175,0
2,Kmeans,0.296946,1
2,Kmeans,0.305672,1
2,Kmeans,0.359056,1
2,Kmeans,0.331172,1
2,Kmeans,0.17056,0
2,Kmeans,0.196574,1
2,Kmeans,0.298371,1
2,Kmeans,0.302592,0
2,Kmeans,0.29577,0
2,Kmeans,0.301944,1
2,Kmeans,0.017294,0
2,Kmeans,0.349512,1
2,Kmeans,0.098095,0
2,Kmeans,0.309902,1
2,Kmeans,0.091649,1
2,Kmeans,0.226023,0
2,Kmeans,0.313215,1
2,Kmeans,0.317769,0
2,Kmeans,-0.00914,0
2,Kmeans,0.153204,0
2,Kmeans,0.303104,1
2,Kmeans,0.23524,0
2,Kmeans,0.080314,0
2,Kmeans,0.161143,0
2,Kmeans,0.21724,0
2,Kmeans,0.013761,0
2,Kmeans,0.085332,0
2,Kmeans,0.309043,1
2,Kmeans,0.181643,0
2,Kmeans,-0.02413,0
2,Kmeans,0.107429,1
2,Kmeans,0.019548,1
2,Kmeans,0.251619,0
2,Kmeans,0.092961,0
2,Kmeans,0.30269,1
2,Kmeans,-0.035266,0
2,Kmeans,0.149513,1
2,Kmeans,0.247492,1
2,Kmeans,0.143871,0
2,Kmeans,0.11722,1
2,Kmeans,0.153784,0
2,Kmeans,0.12743,0
2,Kmeans,0.284916,1
2,Kmeans,0.023632,0
2,Kmeans,-0.003897,0
2,Kmeans,0.173125,0
2,Kmeans,0.016016,0
2,Kmeans,0.298214,1
2,Kmeans,0.380242,1
2,Kmeans,0.075592,0
2,Kmeans,0.120542,1
2,Kmeans,0.055247,1
2,Kmeans,0.393915,1
2,Kmeans,0.120925,0
2,Kmeans,-0.005027,0
2,Kmeans,-0.016471,0
2,Kmeans,0.027917,1
2,Kmeans,0.279889,1
2,Kmeans,0.253741,1
2,Kmeans,-0.05158,0
2,Kmeans,0.096271,1
2,Kmeans,0.035038,0
2,Kmeans,0.272567,1
2,Kmeans,0.047316,0
2,Kmeans,0.303997,1
2,Kmeans,-0.029818,0
2,Kmeans,0.268795,1
2,Kmeans,0.154037,1
2,Kmeans,0.230002,0
2,Kmeans,0.143292,0
2,Kmeans,0.27909,1
2,Kmeans,0.079408,0
2,Kmeans,-0.032693,0
2,Kmeans,0.088074,0
2,Kmeans,0.30719,1
2,Kmeans,0.161569,1
2,Kmeans,-0.017384,0
2,Kmeans,0.115351,1
2,Kmeans,0.038521,1
2,Kmeans,0.082169,0
2,Kmeans,0.024103,0
2,Kmeans,0.028186,1
2,Kmeans,0.18138,0
2,Kmeans,0.308016,1
2,Kmeans,0.164677,0
2,Kmeans,0.226244,0
2,Kmeans,0.125982,1
2,Kmeans,-0.032231,0
2,Kmeans,0.126866,0
2,Kmeans,0.300451,1
2,Kmeans,0.301157,1
2,Kmeans,0.339389,1
2,Kmeans,0.112048,0
2,Kmeans,0.038222,0
2,Kmeans,0.360503,1
2,Kmeans,0.049869,0
2,Kmeans,0.191182,0
2,Kmeans,0.013053,0
2,Kmeans,0.253324,1
2,Kmeans,0.219527,0
2,Kmeans,0.03366,1
2,Kmeans,0.354844,1
2,Kmeans,0.169868,0
2,Kmeans,0.216604,0
2,Kmeans,0.192481,1
2,Kmeans,0.292878,1
2,Kmeans,0.198525,0
2,Kmeans,0.189212,0
2,Kmeans,0.076725,1
2,Kmeans,0.063771,0
2,Kmeans,0.146945,1
2,Kmeans,0.34571,1
2,Kmeans,0.28993,1
2,Kmeans,0.016464,0
2,Kmeans,0.007762,0
2,Kmeans,0.156028,1
2,Kmeans,0.11107,1
2,Kmeans,0.325896,1
2,Kmeans,0.303518,1
2,Kmeans,0.306092,1
2,Kmeans,0.238281,1
2,Kmeans,0.108381,0
2,Kmeans,0.291922,1
2,Kmeans,0.374002,1
2,Kmeans,0.321281,1
2,Kmeans,0.293958,1
2,Kmeans,0.238042,1
2,Kmeans,0.376798,1
2,Kmeans,0.152578,1
2,Kmeans,0.295899,1
2,Kmeans,0.365723,1
2,Kmeans,0.111323,1
2,Kmeans,0.342153,1
2,Kmeans,0.089491,1
2,Kmeans,0.029668,0
2,Kmeans,0.110008,1
2,Kmeans,0.117611,1
2,Kmeans,0.085993,0
2,Kmeans,-0.029684,0
2,Kmeans,0.370285,1
2,Kmeans,0.350579,1
2,Kmeans,0.170188,0
2,Kmeans,0.173248,0
2,Kmeans,0.327042,1
2,Kmeans,0.126612,1
2,Kmeans,0.162402,0
2,Kmeans,0.03436,0
2,Kmeans,0.301631,1
2,Kmeans,0.193969,1
2,Kmeans,0.081537,0
2,Kmeans,0.393951,1
2,Kmeans,0.37547,1
2,Kmeans,0.15375,1
2,Kmeans,0.107978,0
2,Kmeans,0.30701,1
2,Kmeans,0.29207,1
2,Kmeans,0.15667,0
2,Kmeans,0.130925,0
2,Kmeans,0.12705,0
2,Kmeans,0.326628,1
2,Kmeans,0.034717,0
2,Kmeans,0.129996,1
2,Kmeans,0.035434,0
2,Kmeans,0.133546,0
2,Kmeans,0.135732,1
2,Kmeans,0.05823,1
2,Kmeans,0.294431,1
2,Kmeans,0.331673,1
2,Kmeans,0.123022,1
2,Kmeans,0.314157,1
2,Kmeans,0.078651,1
2,Kmeans,0.049688,0
2,Kmeans,0.092644,1
2,Kmeans,0.086819,0
2,Kmeans,0.233895,1
2,Kmeans,0.15572,0
2,Kmeans,0.304394,1
2,Kmeans,0.154593,0
2,Kmeans,0.231794,0
2,Kmeans,-0.004714,0
2,Kmeans,0.180124,1
2,Kmeans,0.170501,0
2,Kmeans,0.210073,1
2,Kmeans,0.075042,1
2,Kmeans,0.290905,1
2,Kmeans,0.175646,0
2,Kmeans,0.157782,0
2,Kmeans,0.104475,0
2,Kmeans,0.128492,0
2,Kmeans,0.228717,0
2,Kmeans,0.321935,1
2,Kmeans,0.10591,0
2,Kmeans,0.055959,0
2,Kmeans,0.167496,1
2,Kmeans,0.132224,0
2,Kmeans,0.158488,1
2,Kmeans,0.072302,0
2,Kmeans,0.009205,0
2,Kmeans,0.126251,1
2,Kmeans,0.068247,1
2,Kmeans,0.313518,1
2,Kmeans,0.290172,1
2,Kmeans,0.115154,0
2,Kmeans,0.238874,0
2,Kmeans,0.321035,0
2,Kmeans,0.205691,0
2,Kmeans,0.331997,1
2,Kmeans,0.368505,1
2,Kmeans,0.308996,0
2,Kmeans,0.041042,0
2,Kmeans,0.258244,1
2,Kmeans,0.19298,0
2,Kmeans,0.344216,1
2,Kmeans,0.132247,1
2,Kmeans,0.119203,0
2,Kmeans,0.159358,1
2,Kmeans,0.171472,0
2,Kmeans,0.109122,1
2,Kmeans,0.082819,1
2,Kmeans,0.047464,0
2,Kmeans,-0.01196,0
2,Kmeans,0.150878,0
2,Kmeans,0.000154,0
2,Kmeans,0.170731,0
2,Kmeans,0.288637,1
2,Kmeans,0.011286,0
2,Kmeans,0.224472,1
2,Kmeans,0.065253,1
2,Kmeans,0.007935,0
2,Kmeans,0.37866,1
2,Kmeans,-0.052788,0
2,Kmeans,0.300764,1
2,Kmeans,0.235796,0
2,Kmeans,0.145088,0
2,Kmeans,-0.029994,0
2,Kmeans,0.311286,1
2,Kmeans,0.12242,1
2,Kmeans,0.02676,0
2,Kmeans,0.300399,1
2,Kmeans,-0.017426,0
2,Kmeans,0.137282,1
2,Kmeans,0.115608,0
2,Kmeans,0.083456,0
2,Kmeans,0.101647,1
2,Kmeans,0.302491,1
2,Kmeans,0.267221,1
2,Kmeans,0.20627,0
2,Kmeans,0.048524,0
2,Kmeans,0.167043,0
2,Kmeans,0.35303,1
2,Kmeans,0.111336,0
2,Kmeans,0.316013,1
2,Kmeans,0.313439,1
2,Kmeans,0.26444,0
2,Kmeans,0.02467,1
2,Kmeans,0.129157,0
2,Kmeans,0.121184,1
2,Kmeans,0.372373,1
2,Kmeans,0.194174,0
2,Kmeans,0.396163,1
2,Kmeans,0.077452,0
2,Kmeans,0.226974,0
2,Kmeans,0.367113,1
2,Kmeans,0.27056,0
2,Kmeans,0.059978,0
2,Kmeans,0.368206,1
2,Kmeans,0.141938,0
2,Kmeans,0.230474,0
2,Kmeans,-0.025,0
2,Kmeans,0.29226,0
2,Kmeans,0.171365,0
2,Kmeans,0.031682,0
2,Kmeans,0.266082,1
2,Kmeans,0.041104,0
2,Kmeans,0.302693,1
2,Kmeans,0.35271,1
2,Kmeans,0.205113,0
2,Kmeans,0.135339,0
2,Kmeans,0.304324,1
2,Kmeans,0.239069,0
2,Kmeans,0.243267,1
2,Kmeans,0.303207,1
2,Kmeans,0.141911,0
2,Kmeans,0.140295,0
2,Kmeans,0.225249,1
2,Kmeans,0.036101,0
2,Kmeans,0.080533,0
2,Kmeans,0.119539,0
2,Kmeans,0.001115,0
2,Kmeans,0.327042,1
2,Kmeans,0.103,0
2,Kmeans,0.145512,0
2,Kmeans,0.266351,0
2,Kmeans,-0.003097,0
2,Kmeans,0.14553,0
2,Kmeans,0.097186,0
2,Kmeans,0.300949,1
2,Kmeans,0.368893,1
2,Kmeans,0.290847,0
2,Kmeans,0.397874,1
2,Kmeans,0.358503,1
2,Kmeans,0.373691,1
2,Kmeans,0.18997,1
2,Kmeans,-0.019465,0
2,Kmeans,0.119875,1
2,Kmeans,0.337584,1
2,Kmeans,0.306188,1
2,Kmeans,0.012216,0
2,Kmeans,0.243775,1
2,Kmeans,0.299994,1
2,Kmeans,0.309279,1
2,Kmeans,0.042521,0
2,Kmeans,0.34558,1
2,Kmeans,0.285652,0
2,Kmeans,0.303151,1
2,Kmeans,0.363166,1
2,Kmeans,0.305773,1
2,Kmeans,0.354321,1
2,Kmeans,0.176352,0
2,Kmeans,0.262482,1
2,Kmeans,0.11159,0
2,Kmeans,0.268804,1
2,Kmeans,0.371018,1
2,Kmeans,0.087256,0
2,Kmeans,0.360711,1
2,Kmeans,0.103175,1
2,Kmeans,0.119261,0
2,Kmeans,0.256135,0
2,Kmeans,0.06737,0
2,Kmeans,0.216796,0
2,Kmeans,0.038249,0
2,Kmeans,0.09621,0
2,Kmeans,0.300483,1
2,Kmeans,0.098331,0
2,Kmeans,0.361467,1
2,Kmeans,0.258472,1
2,Kmeans,0.07099,0
2,Kmeans,0.195426,0
2,Kmeans,0.271576,1
2,Kmeans,-0.016686,0
2,Kmeans,0.299109,1
2,Kmeans,0.35405,1
2,Kmeans,0.112962,1
2,Kmeans,0.232965,0
2,Kmeans,0.320574,1
2,Kmeans,-0.014078,0
2,Kmeans,0.17042,0
2,Kmeans,0.067295,0
2,Kmeans,0.257446,1
2,Kmeans,0.093313,0
2,Kmeans,0.12731,1
2,Kmeans,0.168014,1
2,Kmeans,0.06462,0
2,Kmeans,0.313855,0
2,Kmeans,0.359626,1
2,Kmeans,0.20395,0
2,Kmeans,0.172398,1
2,Kmeans,0.323448,1
2,Kmeans,0.130401,1
2,Kmeans,0.20756,1
2,Kmeans,-0.029413,0
2,Kmeans,0.113656,1
2,Kmeans,-0.043732,0
2,Kmeans,0.238988,0
